song_id,artist_name,title,tempo,key,mode,time_signature,loudness,duration
SORKRKK12A8C13C12F,Tam Tam Go!,Spanish Shuffle (Album Version),119.524,9,1,4,-7.684,226.82077
SOQPPKZ12A58A7B1EC,Gertrudis,Intro,97.76,9,0,4,-12.385,106.52689
SOXSUNF12A8C134195,Warrior King,Empress So Divine,241.877,10,1,4,-4.779,224.28689
SOVRJYX12AB01844E1,Soda Stereo,Terapia De Amor Intensiva,91.328,7,1,4,-11.356,340.29669
SOMOHEI12AB018785F,LORE,Haunting,130.062,8,1,4,-8.147,216.55465
SOOGRLD12A8C132B2F,Soul Asylum,Lies Of Hate,68.734,11,0,4,-6.582,279.2224
SODAEVD12AB01886BB,Carl Doy with NZSO,The First Noel,94.658,2,1,3,-16.527,158.56281
SOAESJW12A8C137CC2,Horace Andy,Musical Episode,102.055,10,0,1,-10.173,234.44853
SOHCYVK12AB017BBF2,Jimmy Wakely,Beautiful Brown eyes,109.065,2,1,1,-14.123,155.95057
SOCWXYM12AB018BDF3,The Nightraver & The Magican,Drop the Bass,184.981,6,1,4,-5.483,233.53424
SOSYVIZ12A8C141964,Rah Digga (Featuring Outsidaz),The Last Word (Amended Version),201.802,7,1,3,-7.307,256.80934
SOTVEKK12A8C1392E1,RUN-DMC,Hard Times,119.67,1,1,4,-12.75,234.65751
SOHGAJH12A6D4F8F58,Bert Kaempfert And His Orchestra,Just As Much As Ever,105.181,0,1,1,-10.328,163.76118
SOCTSJA12AC9618325,Hank Locklin,Filipino Baby,165.668,9,1,3,-9.668,159.03302
SOTYCYE12AC468AA08,Lady May,The Boss,188.056,1,1,3,-5.444,214.04689
SOAKXET12CF5F86E71,Nightwish,Escapist,143.97,3,1,4,-4.144,301.06077
SOYDHCW12A6D4F9A2E,Angelo Badalamenti,Jeffrey's Dark Side,61.883,6,1,1,-18.349,109.37424
SOGBJSK12AB018D052,Frank Chacksfield,Someone to Watch Over Me,0.0,7,1,1,-20.964,151.82322
SOSTFTW12A8C13B84A,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,163.167,9,1,4,-11.877,287.11138
SOLHFZF12AB018AB3E,Buzzhorn,Pinned To The Ground (album version),144.836,9,0,3,-5.627,239.98649
SOZEHMC12A6D4F9F30,Silverstein,Always And Never (Album Version),108.499,2,1,4,-1.998,229.642
SOYHNTG12A6D4F5703,!!!,Myth Takes,193.978,11,0,4,-7.901,143.98649
SOGBRIU12A582A214C,The Secret Life of Teenage Girls,Carpe PM,88.935,0,1,4,-8.798,153.20771
SOLCPEB12A58A7BF47,The Notorious B.I.G.,Who Shot Ya (Amended Album Version),91.69,4,1,4,-5.934,316.65587
SOFOGMR12A8C140FFF,Led Zeppelin,Poor Tom (Album Version),210.8,1,1,7,-10.7,182.09914
SOBJYXZ12A8AE45FF1,Sandi Thom,Wounded Hearts,82.205,4,1,4,-4.332,205.21751
SOGJSEF12AB01847D4,Carl Belew,Love's Been Good To Me,121.563,4,1,1,-15.672,131.05587
SOCVGQS12A8C13D7DF,The Field Mice,When Morning Comes To Town,162.682,3,1,4,-15.54,316.73424
SOGVRHK12A8AE47FFB,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate,106.219,11,0,1,-14.621,431.64689
SOGGYSM12A58A79111,Catherine Howe,Freedom Enough (From Silent Mother Nature),172.337,4,1,4,-11.428,183.37914
SOHCENZ12A8C13AC85,Malkit Singh,Hai Shava,210.305,5,1,4,-11.273,324.51873
SOIKVVS12AB0184063,Rodney O & Joe Cooley,Nutty Block,175.393,1,0,4,-9.745,172.01587
SOYCTBG12A8C144341,Dean Martin,Until You Love Someone,128.459,0,0,5,-10.917,165.66812
SOMCCPJ12A8C142B6B,Strata,Part One From Triomusic,109.671,2,1,5,-21.787,377.67791
SOVKCDB12A6D4FB2AB,James Darren,Hello Young Lovers (LP Version),141.024,5,0,4,-14.449,145.00526
SOONOZL12A6D4FC475,Till West & DJ Delicious,Same Man,125.558,1,1,4,-7.535,153.28608
SOIHZMH12AB017DF93,Carlos Nuñez,Quiero Ir Ao Mar,211.327,9,0,3,-10.918,215.35302
SOCQJBX12AF72AA6F2,Igor Stravinsky,The Owl and the Pussy-cat,147.637,11,1,4,-21.25,156.70812
SOMWLCK12A8C135D69,Gene Clark,Set You Free This Time,98.49,9,1,1,-12.77,168.38485
SORHXYU12A8C13716B,Maysa,Bloco Da Solidao (1996 Digital Remaster),137.673,10,0,7,-15.574,150.25587
SOEMLQO12AB01808B6,The Shirelles,Will You Love Me Tomorrow,68.283,0,1,4,-9.79,159.76444
SOITEVV12A6D4F5969,The American Boychoir,Stille nacht_ heilige nacht,0.0,2,1,1,-32.017,230.26893
SOWNSZY12AB0180BCF,JDS,Nine Ways,134.014,1,1,4,-5.533,465.60608
SOQKKPE12A8C13C2CD,Panic At The Disco,Northern Downpour (Album Version),85.157,5,1,4,-8.901,247.77098
SORJXPY12AB0182839,Jan Howard,Bad Seed,86.162,1,1,4,-15.915,165.98159
SOIRGRL12AB0186BC2,Abraham Laboriel,Exchange,93.106,11,0,4,-8.489,368.16934
SOEGTAN12A6D4F8726,Michèle Arnaud,Marie D'Aquitaine,49.262,3,1,4,-13.366,176.27383
SODTRPJ12A8C1377E9,Sticky Fingaz,Oh My God,80.149,6,0,4,-5.947,266.4224
SOKPFTZ12A6D4FA141,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World,82.422,6,1,4,-13.826,111.0722
SOFVRCJ12AB018B4DA,The Jeff Healey Band,Hoochie Coochie Man,107.197,7,1,3,-11.488,313.7824
SORWMLD12A8C137D1A,Angela Dimitriou,Ftei O Erotas,124.177,9,0,4,-9.28,265.37751
SOFHQCR12A8C138A74,Danny Wilson,The Second Summer Of Love,196.034,7,1,4,-7.928,167.20934
SOCPGVG12AB018AA84,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue,64.401,0,1,4,-14.367,240.61342
SOYUFEN12AB018BF99,Java,Don't Phunk With My Heart,130.861,1,1,4,-7.598,356.41424
SOLWQFA12AB01899E8,SWAMI featuring Asuivre,Give It What U Got,90.008,10,0,4,-2.939,260.28363
SOAMXQV12AB018775F,The Black Velvet Band,Dancing To A Standstill,122.174,9,1,4,-8.632,256.39138
SOENDOQ12A8C139A41,Lisa Lynne,Isla del Luna,95.981,2,1,4,-14.544,316.49914
SOWHAEF12A8C13EF0C,Pe'z,Spirit,75.955,0,0,5,-7.605,252.57751
SOTTXNS12AB0187861,Shawn Colvin,Another Long One,210.871,8,1,4,-13.256,224.60036
SOXSLOL12AB0188039,Stephy Tang,Leng Jing,105.196,4,0,1,-7.225,214.12526
SOQLGFP12A58A7800E,Casual,OAKtown,106.689,4,0,1,-8.422,259.44771
SOPVXLX12A8C1402D5,Backstreet Boys,Larger Than Life,112.787,0,1,4,-5.12,236.25098
SOAOIBZ12AB01815BE,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],93.779,6,1,3,-23.996,43.36281
SOZHPGD12A8C1394FE,Kenny G featuring Daryl Hall,Baby Come To Me,89.865,0,1,4,-8.041,236.93016
SOSLAVG12A8C13397F,Christos Dantis,Den Pai Alo,133.339,5,0,4,-10.957,243.82649
SOTTDKS12AB018D69B,David Martin,It Wont Be Christmas,98.718,0,1,4,-14.835,241.47546
SOMVWWT12A58A7AE05,John Davis,Knocked Out Of The Park,74.072,5,1,1,-22.289,183.17016
SOQVMXR12A81C21483,Trafik,Salt In NYC,130.006,8,0,4,-10.683,424.12363
SODUJBS12A8C132150,Nick Ingman;Gavyn Wright,Wessex Loses a Bride,104.394,4,0,3,-18.703,111.62077
SOBBXLX12A58A79DDA,Eddie Calvert,Erica (2005 Digital Remaster),159.587,4,1,1,-9.672,138.63138
SOTUKVB12AB0181477,Glad,Blessed Assurance,192.702,2,1,5,-10.754,270.602
SOOJPRH12A8C141995,Steel Rain,Loaded Like A Gun,98.11,3,0,4,-8.372,173.19138
SOBCOSW12A8C13D398,Los Manolos,Rumba De Barcelona,118.595,7,0,4,-4.37,218.38322
SOQOTLQ12AB01868D0,Gloriana,Clementina Santafè,143.601,2,1,1,-15.599,153.33832
SOBKWDJ12A8C13B2F3,Bombay Rockers,Wild Rose (Back 2 Basics Mix),81.319,4,0,3,-6.358,230.71302
SOFNOQK12AB01840FC,Jinx,Kutt Free (DJ Volume Remix),89.345,6,1,5,-7.884,407.37914
SOGVQGJ12AB017F169,Chase & Status,Ten Tonne,174.993,4,0,4,-5.134,337.68444
SOFFKZS12AB017F194,Tom Petty,A Higher Place (Album Version),129.122,9,1,4,-4.954,236.17261
SOBAYLL12A8C138AF9,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,86.666,8,1,3,-26.358,511.16363
SOLEYHO12AB0188A85,Pucho & His Latin Soul Brothers,Got My Mojo Workin,231.867,8,1,4,-15.672,338.23302
SOPEGZN12AB0181B3D,Soul Mekanik,Get Your Head Stuck On Your Neck,190.698,5,1,4,-21.593,45.66159
SOXILUQ12A58A7C72A,Mitch Ryder,Jenny Take a Ride,97.538,9,1,4,-11.255,207.43791
SOTCKKY12AB018A141,Blingtones,Sonnerie lalaleulé hi houuu,95.225,6,1,3,-11.494,29.54404
SOSWKAV12AB018FC91,Luna Orbit Project,Midnight Star,139.993,5,0,4,-7.427,335.51628
SONSKXP12A8C13A2C9,Danilo Perez,Native Soul,159.233,7,1,1,-16.113,197.19791
SOUPIRU12A6D4FA1E1,Line Renaud,Der Kleine Dompfaff,124.75,1,1,3,-9.843,152.92036
SODREIN12A58A7F2E5,King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),100.415,0,1,4,-17.492,326.00771
SONWXQJ12A8C134D94,Sophie B. Hawkins,The Ballad Of Sleeping Beauty,105.003,9,1,4,-6.301,305.162
SOWQTQZ12A58A7B63E,Lupe Fiasco,Streets On Fire (Explicit Album Version),110.218,7,0,4,-6.294,279.97995
SOLYIBD12A8C135045,Wilks,Music is what we love,88.973,10,0,4,-7.64,261.51138
SOINLJW12A8C13314C,Marc Shaiman,City Slickers,134.566,4,1,4,-18.341,149.86404
SOGDBUF12A8C140FAA,40 Grit,Intro,186.882,11,1,3,-22.752,75.67628
SORRZGD12A6310DBC3,Gwen Stefani,Harajuku Girls,113.995,1,1,4,-4.169,290.55955
SODAUVL12A8C13D184,Steve Morse,Prognosis,90.199,4,1,1,-6.977,363.85914
SOFCHDR12AB01866EF,Bitter End,Living Hell,111.032,10,0,3,-14.041,282.43546
SOHUTDD12AB018A94F,Ethel Merman,Small World,124.184,0,1,1,-16.994,135.31383
SOHNDEQ12A6D4F9FBE,Leon Russell & New Grass Revival,Truck Driving Man/Down In The Caribbean,157.746,5,1,1,-12.0,221.30893
SOLCALW12A8C132870,Story Of The Year,Swallow The Knife (Live) (Segue),100.032,6,1,4,-7.626,75.57179
SOPOIQJ12A6701C8CF,Natural Elements,Mayday,185.88,1,1,4,-6.318,338.1024
SOUMWOQ12A8C13A949,Lisa Lynne,Lake Of Dreams,94.031,0,1,5,-12.811,298.10893
SOIUJEF12A8C13C878,Neil Sedaka,Because Of You,76.013,4,0,3,-9.448,170.84036
SOXXFEW12AB017F2A8,Maurice Larcange,Un Peu D'Amour Et D'Amitié,133.553,1,1,4,-10.398,215.37914
SOLUIMX12AB0189599,A Static Lullaby,Rattlesnake!,202.233,2,1,4,-5.537,213.49832
SODLRRT12AB0189535,John Wesley_ John Wesley,Disappeared,133.405,7,1,5,-7.513,351.08526
SOCTPFZ12AAF3B45AE,Coph Nia,Doppelgänger [Qliphothic Phantasmagoria],116.819,5,0,3,-17.16,658.02404
SOPDILX12AF72AA3C2,Tabu feat. Mitzib,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),127.887,11,1,4,-9.788,474.61832
SOMYOQU12A8C13C2B4,Nights Like These,Ghost Town Rituals (Album Version),124.872,5,1,1,-4.053,305.89342
SOWETWO12A6D4FA5F3,Oasis,Morning Glory,136.948,0,1,4,-3.159,301.92281
SOFGVWR12A8C141D19,John Davis & Emma Doyle,Rudolph The Red-Nosed Reindeer,169.878,0,1,4,-13.781,135.52281
SOADEBB12A8C1345D9,Stew,Tomorrow Gone,100.621,7,1,1,-10.968,179.9571
SORZLRP12AB017D68D,Jauida,I don't Want to Be Alone Tonight,101.01,7,1,4,-6.996,269.76608
SOMGTTY12AB0185986,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),157.779,11,1,4,-14.014,166.16444
SOIKYMH12AB0186452,All Time Low,Shameless,91.483,2,1,4,-2.838,221.67465
SOILUPR12AB0186FC1,Brian Dullaghan,And I Love You So,99.109,10,1,4,-15.046,212.94975
SOAXGUT12AB0184D53,Richard Galliano,L' Envers Du Décor,76.296,9,1,3,-15.008,261.74649
SOWHNGE12A8C133D07,Regina Belle,Quiet Time,92.672,7,0,4,-8.916,307.33016
SOLULNS12A8C13008E,Debbie Davies,Little Sister,116.984,7,1,4,-6.908,225.67138
SOPMNJT12A8C13AC24,STEVE CAMP,Song For Mom (LP Version),139.07,5,1,4,-9.371,296.14975
SOPLBWU12AB01894DE,Jay Tee & Baby Bash,All Over Me,98.983,6,1,4,-5.234,203.67628
SOJFCDO12AB01852EE,The Stolen Minks,I Hate You,123.695,2,1,4,-2.704,56.42404
SOISHVF12A8AE496BB,Daath,From The Blind (LP Version),97.151,0,1,4,-3.325,230.86975
SOLEQYS12AB017D59D,Extasick,Misanthrope,91.459,2,1,4,-8.933,134.03383
SOPHMAS12AB0186B88,UFO,Chains Chains (Live In Hammersmith),116.11,7,1,4,-8.548,212.61016
SOVCZHI12A6D4FAB0D,Avril - Remix By Ana Rago,The Date (Remix By Ana Rago),85.282,6,1,3,-18.397,188.39465
SOFZJFU12A8C1420A1,Pat Travers,As My Fire Flies,140.872,9,1,4,-7.812,152.99873
SOEWJWO12AB01865EB,SNOWPATROL,We Wish You A Merry Christmas,144.003,0,0,4,-8.499,233.03791
SOISSLO12AC96185B0,Die Fantastischen Vier,Böse,120.001,9,0,4,-5.165,149.99465
SOCYAKZ12AB018708F,Jeanie Lambe & The Danny Moss Quartet,Saturday Night Is The Loneliest Night In The Week,168.558,8,1,4,-10.274,152.0322
SOAXABK12A8C13C76F,Nelson Ned,A Mi No Me Importa,146.061,10,1,4,-12.708,200.48934
SOOBSJW12A6D4FA2B2,Yung Joc,BYOB (Explicit Album Version),174.019,4,0,4,-5.797,193.64526
SOWFQKL12AB017D754,Philippe Sarde,Le Presbytère n'a rien perdu de son Charme,85.691,2,0,3,-22.35,158.82404
SOACHGQ12AB018590E,Orquesta Aragón,Ven Morena,92.606,7,1,4,-7.113,173.68771
SOKQFOM12A8C13E738,Jason Miles,Brighton by the Sea,163.97,0,1,4,-7.467,269.40036
SOZEMEV12A6D4F9317,State of Chaos,CHAOS INTRO,97.619,2,1,3,-18.724,176.90077
SOQGZBE12A8C139160,Dropkick Murphys,Bloody Pig Pile (Live),183.808,9,0,4,-5.386,196.72771
SONMGHJ12A8C137426,Taint,Hex Breaker,92.044,1,0,3,-4.583,281.46893
SOFRROW12A6701CBEA,VHS Or Beta,The Melting Moon (Edit),126.806,9,0,4,-5.893,224.20853
SOIMFZR12AB017F041,Leonard Kwan,Hawaiian Chimes,108.912,5,1,4,-17.805,170.31791
SOCPSFM12A8C136A50,True Believers,Turn Around,160.731,6,0,4,-4.228,361.53424
SOPWBZR12AB017C46D,Les Hurlements D'leo,L'accordéoniste,104.307,7,1,3,-7.693,182.04689
SORSTBQ12A8C144986,Charanga Forever,Tumba Tumba,203.964,1,1,5,-6.622,367.43791
SOSVQVA12A8C137DEA,Zuzu Bollin,Why don't you eat where you slept last night ?,131.683,10,1,4,-19.263,175.90812
SOHXSRS12CF530E601,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),188.924,0,1,4,-2.315,215.53587
SOETFVQ12A8151E8B3,The Hit Factory,Im Moving On,126.342,7,1,3,-8.299,234.70975
SOAFUDP12A6D4F7211,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley),112.097,10,0,4,-12.752,340.11383
SOQZWXR12AB017FDE3,Marcus Miller,Let Me Show You [I Just Want To Make You Smile],125.147,0,1,4,-13.078,280.13669
SOTNQRU12A8C131FEF,Beatnuts,Monster For Music,87.634,6,1,4,-10.231,170.52689
SOGXQRO12A8AE47D50,Ayo,Complain,128.689,0,1,4,-11.26,212.71465
SOFDHHB12AB0187788,Kid Sister,Daydreaming [Jakwob Remix],140.026,11,0,4,-3.573,277.2371
SOOCMUD12AC4686532,Mons Leidvin Takle,Dansende Foran Speilet,147.576,7,1,1,-25.146,120.92036
SOPDAMI12A58A782EA,Public Image Ltd,Ease,193.56,9,1,4,-12.091,492.30322
SORZHIP12A8C13EEB8,Rise Against,Everchanging,122.006,11,1,4,-8.576,260.8322
SOIHMBZ12AC4688FD5,Sizzla,Too much informa,190.01,7,0,4,-6.832,203.96363
SOSLSTE12AB0180800,Richard Galliano,L'insidieuse (Live),111.663,0,1,4,-13.481,309.65506
SOWEMDM12AC3DFA56B,Helen Love,So Hot,100.76,2,0,4,-6.746,81.97179
SOOUWXD12AB0181D16,David Mingyue Liang,Youlan_ Lonely Orchid (solo guqin),163.67,2,0,4,-16.077,757.99465
SOONDHS12A58A7CADA,Pursuit Of Happiness,Forbidden Fruit,127.298,7,1,4,-10.324,196.49261
SODYVBO12AB017C3A5,Bobby Hutcherson,Recorda-Me,95.633,9,0,1,-13.456,352.57424
SOXKVHN12AB0184051,Gregory Isaacs,Lady Of Your Calibre,160.011,3,0,3,-12.084,221.83138
SOLZTXD12AB0189AEB,The Pharcyde,Italian For Goodbye (skit),38.233,0,1,4,-19.461,11.59791
SOKBJCQ12A6D4F9DCB,Azis,Anti Geroi,98.151,0,1,4,-6.608,281.88689
SOXLVKX12A6310E1C9,Amy Winehouse,Stronger Than Me,91.198,10,1,4,-7.758,256.10404
SOOWWPQ12AB018E4B7,George Lopez,Only For The Young,75.467,4,1,5,-8.832,345.23383
SOIOEMI12AB0182C50,Les Hou-Lops,T'as 16 ans demain,103.29,2,1,4,-7.458,122.69669
SOHVUPT12AB0180D45,The Cosmosamatics,Serene,65.054,3,1,4,-14.952,338.36363
SOZQKUN12A58A7BE4B,Jackie Edwards,So Jah Seh,161.796,1,1,4,-12.102,256.62649
SOFDXJM12A58A75955,Michael Card,Joy In The Journey (The Final Word Album Version),115.258,6,1,1,-15.598,182.72608
SOFPXKK12AB01807D3,Richard Galliano,Chorinho Pra Ele (Live),230.992,0,1,4,-12.01,197.17179
SOCOQUZ12AB0181A1E,Ensiferum,Warrior's Quest,179.988,7,1,3,-4.507,291.02975
SOZLDXZ12A8C1427BE,Leila Chicot,Medley Leïla Chico,90.008,2,1,4,-5.568,293.27628
SOXTQOC12A6D4F6C56,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,The Hustle,95.816,1,1,4,-9.636,334.78485
SOSLEMJ12A8C13F86B,Erkki Junkkarinen,Rakkauden satu - Histoire d'un Amour -,100.612,4,0,4,-9.559,215.82322
SOXHJSE12A8C1364FF,A Static Lullaby,God Bless You (Goddamn it),80.41,7,1,4,-4.621,237.42649
SODUYOC12A67ADC8ED,Scar Symmetry,The Illusionist,150.086,6,0,4,-3.536,271.5424
SOTAGIH12AB018152A,Oztara,La Route Est Belle,191.929,3,0,4,-5.786,207.51628
SONKANV12AB017E5F0,Sonia Dersion,Urgence,173.936,5,0,4,-8.089,269.87057
SOBCKIM12A8C13936C,Christina Aguilera,Pero Me Acuerdo De Tí,117.984,6,1,4,-7.834,266.73587
SOPEYWY12A8C13A9EC,Headhunter,Trapped In Reality,153.551,8,0,4,-3.319,312.76363
SOPYZLU12A8C14193C,Eighteen Visions,Our Darkest Days,131.079,6,1,4,-4.806,172.19873
SOVSLSQ12A6D4F8F77,Baby Huey & The Baby Sitters,California Dreamin' (LP Version),132.973,2,0,1,-10.895,288.36526
SOOBPLB12AB018ABBA,Elmore James,Dumb Woman Blues,97.03,0,1,3,-10.862,191.13751
SOKAYCT12AB018ACE9,Rising Lion,Letting You Back In,88.137,7,1,4,-9.513,280.45016
SODQWRC12A8C13D19B,George Harrison,Hear Me Lord (2001 Digital Remaster),133.383,6,0,4,-7.301,359.73179
SOHSGTX12A67020685,Weezer,Don't Let Go,142.68,2,1,4,-3.637,180.97587
SOARVHI12AB018C588,Rodney O & Joe Cooley,U Don't Hear Me Tho' (Street Mix),107.185,1,1,4,-7.041,217.41669
SOQLNGZ12A8C1314E8,Boots Randolph,Lonely Street,101.485,0,1,3,-11.927,150.20363
SOUOYDQ12AB017EFFC,Jackson United,Undertow,90.636,11,1,4,-4.941,204.93016
SONPXHA12AB017D876,The Cosmosamatics,12 Seasons of Love,61.487,8,1,5,-13.103,515.97016
SONETAK12A6D4FB69A,Bobbie Gentry,Courtyard,152.434,2,1,1,-13.134,177.57995
SOSOMQZ12AB0180900,Creedence Clearwater Revived,Have You Ever Seen The Rain,121.232,0,1,4,-9.224,257.59302
SOUIYTT12A8C137D45,The Johnny Otis Orchestra,Cry Baby,105.268,5,1,3,-20.842,182.15138
SOKIXDM12A8C136E04,B.A.D.,Interlude,95.655,0,1,4,-5.653,102.03383
SOPJIAU12A8C13DF3A,Luar Na Lubre,Terra,229.913,2,0,3,-8.654,251.81995
SOMMMJG12AB0188A1C,Circular,Mother,75.127,1,1,1,-27.806,59.89832
SOWCGOU12A81C2194D,Fruko Y Sus Tesos,A La Memoria Del Muerto,106.769,10,0,4,-6.206,261.90322
SOAQFIX12A6D4F8A72,The Bucketheads,Sayin' Dope,120.876,9,1,5,-14.979,365.71383
SOSHODS12A6D4F79BC,The Police,When The World Is Running Down_ You Make The Best Of What's Still Around,123.657,7,1,4,-10.45,216.42404
SOMVEML12A8C13473F,Kinky,My Bonnie Lies Over the Ocean,144.954,7,1,4,-4.179,101.14567
SOLHMFG12A81C21E88,The Real Kids,Now You Know,147.661,11,1,4,-8.471,222.11873
SORNGOF12A8C144013,Eddie Boyd,I'm Sitting Here Waiting,84.224,2,1,1,-14.688,203.36281
SOXIPMV12A8C135AB0,Tha Chamba,Korrupted - Remix,172.287,8,0,4,-6.816,281.75628
SOYBTTM12AB01899E8,Jack Orsen & Taktlo$$,Sex Objekt,167.902,10,1,4,-6.609,200.51546
SOUDYEW12AB0183E5C,Olov Johansson_ Catriona Mckay,Rain / Ekoln,74.046,7,1,4,-14.217,469.68118
SOBXYZM12A8C140450,Shriekback,Reason With The Beast,100.15,2,1,1,-11.661,113.60608
SOJISRJ12A8C1323D7,Hatebreed,As Diehard As They Come (Album Version),85.771,0,0,4,-3.806,136.95955
SOXTTCW12A8C1331EF,John Frizzell,No Unexpected Guests,210.898,10,0,4,-23.685,133.19791
SOKMFTY12AB0183216,Sister Hazel,Walls And Cannonballs (Album),140.259,5,1,4,-6.481,195.36934
SONUYNP12C41E0741F,J.J. Cale,Trouble In The City,133.398,6,0,1,-18.863,202.94485
SOSOQET12AB0181A68,Precious Bryant,Dark Angel,91.538,4,1,4,-9.131,193.72363
SOCOICY12A8C140D18,Kings Of Leon,Knocked Up,114.73,9,1,4,-7.714,466.65098
SOVIRCP12AB01891FE,Selena,Ven Conmigo/Perdoname (Live),106.438,9,0,1,-5.68,388.51873
SORCBRS12A8C138350,Brooke Valentine,Taste Of Dis (Explicit Version),111.936,1,1,4,-6.825,261.53751
SOTKKSP12A6BD53D32,Krystof,Prvni vesela,93.015,2,1,4,-7.499,262.55628
SOXZUAY12A58A7B63C,Claire Hamill,If You'd Only Talk To Me (Bonus Track),101.662,9,1,4,-10.225,205.42649
SOCMIYJ12A8C1384E3,Los Originales De San Juan,Librado Maldonado,179.502,5,1,3,-7.711,263.6273
SOGJYZW12A8C134DBD,Black Flag,Crass Commercialism,70.649,0,1,5,-18.91,1030.19057
SOEORMV12A6D4F7455,Barbarito Diez,Flores Negras,85.878,0,1,5,-9.718,183.43138
SOYRLBG12A8C145AD9,Aaron Watson,Rollercoaster Ride,155.896,4,1,4,-8.942,217.39057
SOXBGFT12A8C13B4BF,Mary Black,Turning Away,163.567,5,0,4,-9.464,293.92934
SOYVQII12A81C2115C,Satan's Host,Metal from Hell...22nd Century,121.553,11,0,4,-3.47,332.7473
SOJCFUI12A6D4FC28C,The Impressions,The Girl I Find (LP Version),81.586,1,1,5,-10.453,159.29424
SOEVPYU12CF5827356,Owl City,Panda Bear,150.066,5,0,4,-7.188,187.6371
SODPTKR12AAFF43568,Bobby Bland,Drifting From Town To Town,105.927,2,0,3,-10.269,181.49832
SOLTRLC12A8C13E710,Headliners,Negativ Song,88.001,4,1,3,-4.969,169.56036
SOWMUXA12AB01840EC,Jane Winther,The Lords Prayer,27.163,8,1,1,-16.051,145.68444
SOAIGUM12A6D4F6FCB,The Rascals,Nubia (LP Version),113.058,2,0,1,-9.899,223.89506
SOHGDHJ12A8C13F54D,Blind Blake,Blake's Worried Blues,86.997,0,1,1,-22.825,186.90567
SOWXYMX12AB017F190,Emilia,You're My World,86.62,7,1,4,-3.235,174.81098
SOUSQZF12A8C13BBB9,Cómplices,Ojos Gitanos,100.051,0,1,4,-5.959,307.56526
SOLCIZY12A6D4F6A61,Emilio,Mira Nina,205.333,10,1,4,-13.777,165.22404
SOIKLHC12A6D4FA158,Nana Caymmi,Solamente Una Vez,179.575,11,0,1,-13.774,216.86812
SOQXUJL12A6D4FA238,Kasia Stankiewicz,Zolte Slonie,134.051,0,1,4,-7.114,304.06485
SOKTTZL12A67ADC7CD,Turisas,Sahti Waari,160.009,0,1,4,-7.249,146.59873
SOZDUEQ12A8C14440E,Chéco Feliciano And Joe King,Nina Nina,87.976,5,0,7,-3.865,273.65832
SOJFAFW12A8C142321,Cache Cache,Only Do for Love,125.003,3,1,4,-6.503,245.49832
SOJZZHD12AB01821A2,David Hudson,Arrival,158.321,4,1,4,-13.462,320.91383
SOQVKQN12A8C13B95A,David Summers,Las Murallas De Jericó,132.858,0,1,4,-9.846,321.33179
SOEXHZZ12AB018661D,Rummage,Megatrend,95.503,10,0,4,-6.014,178.12853
SOWOSLT12A8C13F193,Adr Lavey,In The Name of the Father,96.007,6,1,4,-6.181,194.45506
SONBXTX12A8C138834,Bill Boyd's Cowboy Ramblers,I Can't Tame Wild Women,99.487,9,1,4,-14.816,203.75465
SOBEVMI12AB018E480,Canis Dirus,A Somber Wind from a Distant Shore (Album),200.169,9,1,3,-6.435,722.20689
SOVYOMR12AC468ABB9,Vickie Winans,Little Timmy,124.194,10,0,7,-20.284,358.71302
SOVSGKJ12A6D4F9925,Justin,Erica,109.702,11,0,3,-15.148,149.49832
SOXKCIT12A8C13A881,La Portuaria,Marcando El Ritmo Al Caminar,122.113,0,1,4,-11.97,132.25751
SOXXWCZ12AB017D07C,Antonis Remos,To Agalma,117.671,0,0,3,-9.996,140.64281
SOIZXXS12AC468645B,Percy Faith And His Orchestra,Damisela Encantadora,179.264,2,1,5,-17.611,152.13669
SOUYCPO12AAF3B3E0B,Stars Like Fleas,You Are My Memoir,103.936,5,1,1,-7.401,264.51546
SOMKWCF12A8C142BCD,Gaetano Donizetti,Donizetti: Roberto Devereux: L'ore trascorrono...,107.536,4,1,3,-22.271,206.68036
SOSMXVH12A58A7CA6C,Shakira,Pienso En Ti,115.066,4,1,1,-19.976,148.1922
SOKZYGT12A8C139568,Maysa,This Time I'll Be Sweeter,91.191,11,1,1,-8.734,230.3473
SOYSHPW12AC960A4D6,Little Freddie King,Bus Station Blues (Live),100.011,9,1,3,-12.552,443.55873
SOBSKJV12A67AE0CC4,Ms. Dynamite,Mr. Prime Minister,125.916,9,0,3,-9.903,286.32771
